time step, layer, countries that become infected 
15,1,Macedonia  FYR
15,1,Portugal
15,2,Bulgaria
15,2,Germany
15,2,Latvia
15,3,Austria
15,3,Greece
15,3,Portugal
15,4,Austria
15,4,Bhutan
15,4,Burundi
15,4,Djibouti
15,4,French Territories: New Caledonia
15,4,Germany
15,4,Latvia
15,4,Macedonia  FYR
15,4,Montenegro
15,4,Turkmenistan
15,4,Vatican
17,0,Cabo Verde
17,1,Cabo Verde
