Country,PageRank centrality
Kenya,0.00229777274838
Azerbaijan  Republic of,0.00222248625617
Iceland,0.0022147967312
Guernsey,0.00220799187992
Malawi,0.00220012137587
Angola,0.00219158476976
Guinea,0.00214550670195
Bhutan,0.00213099923008
Isle of Man,0.00212557363978
Cuba,0.00211952814599
Jordan,0.00206044937016
Congo  Democratic Republic of,0.00203662967678
French Territories: French Polynesia,0.00192191939577
China  P.R.: Macao,0.00187303831172
Cabo Verde,0.00185606406271
Iraq,0.00182789389445
Saudi Arabia,0.00182451542779
Barbados,0.00180518581112
Yemen  Republic of,0.001784144764
Jamaica,0.0017566794341
Oman,0.00173438324858
Turkmenistan,0.00172925214836
Monaco,0.00167252283099
Lebanon,0.0016556355561
Syrian Arab Republic,0.00165176830846
Trinidad and Tobago,0.00163988578101
Lesotho,0.00163458489662
Dominica,0.00163411811712
San Marino,0.00162511400154
Iran  Islamic Republic of,0.0016086275557
French Territories: New Caledonia,0.00160742548172
Grenada,0.00160353537113
Korea  Democratic People's Rep. of,0.00158892070957
Timor-Leste  Dem. Rep. of,0.00158049520638
Guinea-Bissau,0.00151740254244
Gibraltar,0.00151274250924
Vanuatu,0.00150146327401
Tonga,0.00149859148046
American Samoa,0.00146878406779
Kuwait,0.00141970131776
Uzbekistan,0.0014024938969
Liechtenstein,0.00137794599475
Gambia  The,0.00136684244513
St. Vincent and the Grenadines,0.00136160162771
Samoa,0.0013515050039
Swaziland,0.00133959098912
British Indian Ocean Territory,0.00132763839339
Antigua and Barbuda,0.00132724689753
Seychelles,0.00132046626836
Haiti,0.00131870282595
Libya,0.00131207158338
Guyana,0.00128821538564
Belize,0.00128436793642
St. Lucia,0.00126859162982
Djibouti,0.00122787966049
Suriname,0.00121233611668
Chad,0.00119936856387
Vatican,0.00119615448501
Sao Tome and Principe,0.00118915721119
Anguilla,0.00113347861772
Andorra,0.00112990436472
St. Kitts and Nevis,0.00101979032001
Cook Islands,0.00101509415251
Afghanistan  Islamic Republic of,0.000979550595458
Brunei Darussalam,0.000928528600869
Curacao & St. Maarten,0.0007528939903
Netherlands Antilles,0.000707046900781
